CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,P_Area_km2
763,-6.83869,8.07764,1082.96395,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,1081.90257
763,-6.83869,8.07764,1082.96395,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,1.06138
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,515.23284
765,-3.72643,5.22847,71.42388,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,71.42388
766,-8.16017,7.26746,1596.10346,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,1596.10346
767,-5.29597,6.84786,11.39805,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,11.39805
768,-4.70996,6.07833,286.25068,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,286.25068
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,376.62035
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,788.3931
769,-6.79654,8.97282,1886.52729,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,721.51384
770,-5.27004,6.80776,2.22429,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,2.22429
771,-3.6319,5.30851,89.75682,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,89.75682
772,-4.02534,5.37741,5.36648,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,5.36648
773,-6.37002,4.90535,391.97437,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,391.97437
774,-3.39334,6.25181,199.87906,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,21.57248
774,-3.39334,6.25181,199.87906,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,178.30658
775,-3.08964,5.37344,80.0554,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,80.0554
776,-3.98914,5.36343,0.63211,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.63211
777,-3.98893,5.36329,0.49999,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.49999
778,-6.67887,4.76278,117.03765,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,117.03765
779,-5.32958,10.07516,559.99874,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,559.99874
780,-6.60749,5.78616,35.65706,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,35.65706
781,-4.03639,5.34771,1.03795,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.03795
782,-4.74879,9.1923,2156.69764,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1793.45427
782,-4.74879,9.1923,2156.69764,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,363.24337
783,-6.26635,6.36976,98.97488,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,6.99194
783,-6.26635,6.36976,98.97488,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,91.98294
784,-6.68881,6.37421,293.53191,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,293.53191
785,-5.17867,9.71782,323.61739,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,323.61739
786,-4.05711,5.33967,0.57424,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.57424
787,-3.99245,5.43659,2.23982,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.23982
788,-5.59628,9.30359,432.20566,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,432.20566
789,-3.49754,8.51105,5264.3176,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,728.69615
789,-3.49754,8.51105,5264.3176,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,53.57003
789,-3.49754,8.51105,5264.3176,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,4482.05142
790,-4.22983,5.26488,79.59382,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,79.59382
791,-4.06356,5.44585,2.0079,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.0079
792,-4.76944,5.85524,190.77714,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,190.77714
793,-5.79284,6.86385,185.82442,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,185.82442
794,-5.15112,6.66093,158.79109,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,158.79109
795,-4.4406,6.71065,242.59241,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,242.59241
796,-7.34368,5.1883,903.91752,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,903.91752
797,-5.72696,5.79773,252.99694,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,252.71309
797,-5.72696,5.79773,252.99694,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,0.28384
798,-5.13613,7.26017,203.06635,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,192.29946
798,-5.13613,7.26017,203.06635,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,10.76689
799,-3.75974,7.0559,577.39004,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,149.48951
799,-3.75974,7.0559,577.39004,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,427.90053
800,-4.05394,5.31775,1.36548,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.36548
801,-4.39997,6.4625,119.06733,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,119.06733
802,-4.28525,6.63531,193.86326,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,193.86326
803,-5.46645,7.99072,313.98402,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,251.01466
803,-5.46645,7.99072,313.98402,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,62.96936
804,-3.2737,6.65524,177.08633,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,177.08633
805,-5.27313,8.61868,2205.41799,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,2205.41799
806,-5.75623,5.69594,417.74136,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,417.74136
807,-3.27846,7.05415,153.15615,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,153.15615
808,-4.09871,5.32157,0.96493,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.96493
809,-7.44519,7.29416,328.07246,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,328.07246
810,-5.66405,10.1801,730.32989,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,730.32989
811,-4.09409,5.37052,0.83793,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.83793
812,-6.07572,9.57592,1042.72366,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,1042.72366
813,-6.12603,5.76302,305.66037,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,116.13366
813,-6.12603,5.76302,305.66037,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,189.5267
814,-3.99477,5.43275,0.91838,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.91838
815,-2.82152,5.28613,288.88813,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,288.88813
816,-6.55609,5.40851,223.03235,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,223.03235
817,-4.00341,5.30326,0.28836,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.28836
818,-2.90918,5.18648,186.03451,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,186.03451
819,-4.01912,5.42385,0.53252,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.53252
820,-4.52034,5.4001,213.72528,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,213.72528
821,-4.01536,5.3144,0.2549,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.2549
823,-3.51488,6.72158,64.77866,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,64.77866
824,-4.24341,7.07423,572.21664,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,572.21664
825,-4.8301,5.98832,215.02906,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,215.02906
826,-3.39346,5.37751,104.0477,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,15.00985
826,-3.39346,5.37751,104.0477,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,89.03784
827,-3.84118,5.57972,238.88331,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,0.1091
827,-3.84118,5.57972,238.88331,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,238.77421
828,-5.25332,6.82078,2.03714,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,2.03714
829,-4.09969,5.3547,1.19236,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.19236
830,-6.63794,5.90063,121.02258,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,121.02258
831,-3.96046,5.2567,1.38104,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.38104
832,-4.05112,5.44672,1.59289,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.59289
833,-7.52369,9.5295,569.82741,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,569.82741
834,-5.03665,7.70139,5.52882,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,5.52882
835,-4.47913,5.97389,191.16848,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,161.35765
835,-4.47913,5.97389,191.16848,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,29.81083
836,-4.0497,5.33228,0.60338,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.60338
837,-5.15328,5.8904,343.49092,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,343.49092
838,-3.7389,5.39022,167.0027,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,167.0027
839,-4.01161,5.32155,0.24418,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.24418
840,-5.70236,5.3476,434.95177,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,320.70211
840,-5.70236,5.3476,434.95177,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,114.24966
841,-6.4037,5.76855,108.2425,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,108.2425
842,-3.99532,5.31053,0.3572,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.3572
843,-3.09166,9.01258,4282.91431,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,4282.91431
844,-3.59099,5.3765,161.59121,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,161.59121
845,-4.42395,5.40233,44.82399,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,44.82399
846,-3.97445,5.2913,0.35427,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.35427
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,149.12304
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,6.49718
848,-4.11115,5.32587,0.6824,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.6824
849,-6.45546,6.85414,18.97265,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,18.97265
850,-3.50854,6.74034,30.6561,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,30.6561
851,-3.96162,5.3449,0.74152,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.74152
852,-6.28384,5.67328,123.0729,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,123.0729
853,-6.27318,5.66208,42.38021,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,42.38021
854,-5.4915,10.33521,401.96692,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,401.96692
855,-5.12441,9.95601,522.70295,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,522.70295
856,-7.88025,8.26199,524.69553,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,524.69553
857,-4.04931,7.29627,497.37605,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,497.37605
858,-3.96589,5.2876,0.49348,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.49348
859,-5.79925,6.04161,106.9565,57,CIV,Côte d'Ivoire,15,Sud-Bandama,Région,Region,,,36.01588
859,-5.79925,6.04161,106.9565,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,70.94062
860,-5.41768,6.38541,70.58138,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,70.58138
861,-5.41934,6.40341,95.80831,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,95.80831
862,-5.16696,8.39806,1408.08024,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,1408.08024
863,-6.59038,5.5673,265.10804,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,265.10804
864,-5.93596,6.30551,143.42519,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,143.42519
865,-6.5866,6.01594,93.24778,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,93.24778
866,-4.01503,5.37469,1.50849,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.50849
867,-6.59569,5.94054,35.88037,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,35.88037
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,45.69456
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,541.80967
868,-5.8045,7.18268,611.25554,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,23.75131
869,-4.00224,5.35321,0.92562,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.92562
870,-4.79486,5.34466,320.39634,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,320.39634
871,-3.95675,5.37888,1.15654,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.15654
872,-7.30173,5.55654,1118.07202,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,429.18692
872,-7.30173,5.55654,1118.07202,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,688.8851
873,-6.44529,6.9036,17.1832,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,17.1832
874,-6.18391,4.98931,217.93015,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,217.93015
875,-4.00994,5.29005,2.61567,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.61567
876,-8.28935,6.57907,375.38558,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,278.58304
876,-8.28935,6.57907,375.38558,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,96.80254
877,-6.79537,7.28078,469.60786,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,469.60786
878,-3.98451,5.28436,0.99709,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.99709
879,-3.99857,5.38657,1.58302,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.58302
880,-6.64696,5.61084,127.90672,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,127.90672
881,-6.72943,5.82371,150.79484,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,150.79484
882,-3.98628,5.25955,1.6839,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.6839
883,-4.06285,5.34573,0.42279,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.42279
884,-7.34826,6.63701,303.79006,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,303.79006
885,-4.0112,5.33439,0.805,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.805
886,-4.05445,5.4528,1.33337,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.33337
887,-4.34605,5.55206,286.65992,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,81.52369
887,-4.34605,5.55206,286.65992,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,205.13623
888,-4.52595,5.72425,144.74261,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,21.30382
888,-4.52595,5.72425,144.74261,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,123.43879
889,-7.73554,7.15865,377.78105,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,377.78105
890,-5.6214,10.43473,179.22134,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,,179.22134
891,-6.69892,5.39119,397.94715,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,397.94715
892,-4.01703,5.32565,0.19312,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.19312
893,-8.37706,6.49173,205.43108,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,205.43108
894,-3.99475,5.32744,0.71019,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.71019
895,-4.00495,5.36895,1.1604,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.1604
896,-4.00483,7.64552,473.4834,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,473.4834
897,-3.98442,5.29077,0.27285,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.27285
898,-4.0695,5.34665,0.21341,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.21341
899,-3.98538,5.29734,0.19989,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.19989
901,-3.99032,5.37279,0.89019,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.89019
902,-3.72526,5.19271,7.5531,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,7.5531
903,-3.97038,5.30329,0.3939,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.3939
904,-3.19888,5.48301,135.16953,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,135.16953
905,-6.62746,5.11101,138.69758,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,138.69758
906,-4.87866,7.43084,274.13103,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,257.95858
906,-4.87866,7.43084,274.13103,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,16.17244
907,-5.27597,6.81898,2.12644,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,2.12644
908,-4.0201,5.31522,0.40322,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.40322
909,-4.02081,5.33089,0.08243,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.08243
910,-5.24861,6.848,8.4988,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,8.4988
911,-4.00986,5.26642,1.21668,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.21668
912,-3.97985,5.3398,0.69964,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.69964
913,-3.2041,5.46974,24.10027,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,24.10027
914,-3.9779,5.34546,0.49117,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.49117
915,-3.96767,5.38402,1.41016,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.41016
916,-4.02332,5.35333,0.15187,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.15187
917,-3.47093,6.72054,91.73863,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,91.73863
918,-4.32055,6.08949,221.18112,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi,221.18112
919,-4.01345,5.30759,0.25616,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.25616
920,-4.37103,5.33436,15.17525,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,15.17525
921,-4.0722,5.35691,0.37402,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.37402
922,-4.00059,5.41118,0.43145,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.43145
923,-3.98581,5.29316,0.29842,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.29842
924,-4.00281,5.25752,2.61041,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,2.61041
925,-4.0121,5.409,0.89449,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.89449
926,-4.04733,5.33012,0.64042,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.64042
927,-3.9983,5.26917,1.15643,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.15643
928,-4.0259,5.41414,6.33463,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,6.33463
929,-6.91038,5.96521,836.22038,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,185.23957
929,-6.91038,5.96521,836.22038,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,650.98081
930,-3.974,5.39639,0.96054,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.96054
931,-5.92343,5.28762,283.17204,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,283.17204
932,-4.07411,5.33032,0.16997,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.16997
933,-3.97885,5.2937,0.24679,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.24679
934,-3.97885,5.2937,0.18552,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.18552
935,-6.22134,5.05356,331.09935,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,331.09935
936,-6.2716,6.49235,138.50487,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,138.50487
937,-5.7037,6.46048,220.32187,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,16.37034
937,-5.7037,6.46048,220.32187,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,,203.95153
938,-5.28468,7.45147,353.69562,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,353.69562
939,-5.26827,7.03091,179.44216,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,,179.44216
940,-4.00564,5.41459,0.48005,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.48005
941,-3.99217,5.30773,0.4925,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.4925
942,-7.56235,9.82915,824.28759,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,,824.28759
943,-6.62271,4.74054,4.2517,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,4.2517
944,-3.56857,7.94023,777.51245,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,777.51245
945,-5.80803,6.64857,174.84772,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,,174.84772
946,-7.80299,7.27113,729.6037,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,Région,Region,,,729.6037
947,-3.13605,5.39377,105.13156,57,CIV,Côte d'Ivoire,16,Sud-Comoé,Région,Region,,,105.13156
948,-3.47727,6.85661,240.91219,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,240.91219
949,-8.00915,8.26405,1111.18148,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,,1111.18148
950,-4.04481,5.32148,0.89702,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.89702
951,-3.31671,6.12438,201.51009,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central,201.51009
952,-2.98223,8.1486,458.0885,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,,458.0885
953,-4.06376,5.34685,0.17388,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.17388
954,-6.79735,5.82488,188.57672,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,188.57672
955,-4.2825,5.21462,49.10148,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,49.10148
956,-6.08486,4.97452,267.98549,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,267.98549
957,-4.52951,7.90846,1683.76915,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,149.90622
957,-4.52951,7.90846,1683.76915,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,1533.86292
958,-4.32936,7.8938,855.70796,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,Région,Region,,,367.44434
958,-4.32936,7.8938,855.70796,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,488.26363
959,-4.01602,5.30871,0.32742,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,0.32742
960,-4.03156,5.33857,1.02724,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.02724
961,-4.00561,5.26112,1.55014,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,,1.55014
962,-6.30395,7.02203,214.8769,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,214.8769
963,-6.67067,7.96507,219.69754,57,CIV,Côte d'Ivoire,18,Worodougou,Région,Region,,,219.69754
964,-5.02203,7.72763,7.45589,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,,7.45589
965,-6.71532,7.4272,476.44833,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,476.44833
966,-6.85801,6.62643,313.05202,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,Région,Region,,,3.17291
966,-6.85801,6.62643,313.05202,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,5.24304
966,-6.85801,6.62643,313.05202,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur,304.63607
967,-6.69807,5.53256,300.12779,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur,300.12779
