CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,P_Area_km2
87,-4.09993,5.34533,0.56818,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.56818
778,-6.67887,4.76278,117.03765,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,117.03765
816,-6.55609,5.40851,223.03235,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,64.07391
816,-6.55609,5.40851,223.03235,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,158.95844
544,-4.02152,5.33764,0.6067,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.6067
841,-6.4037,5.76855,108.2425,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,108.2425
1228,-4.08288,5.32088,0.40322,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.40322
250,-5.7533,6.98254,22.36936,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,22.36936
1099,-5.67563,8.81967,1657.9419,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,718.62897
1099,-5.67563,8.81967,1657.9419,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,939.31293
95,-3.98486,5.40433,0.7737,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.7737
329,-6.06553,5.25603,378.60575,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,378.60575
271,-3.98762,5.41946,1.34227,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.34227
405,-3.03609,5.28737,104.48176,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,104.48176
97,-5.02967,6.68104,313.28793,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,257.63124
97,-5.02967,6.68104,313.28793,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,55.65669
183,-3.996,5.30321,0.46655,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.46655
842,-3.99532,5.31053,0.3572,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.3572
480,-6.5623,5.13736,175.34399,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,175.34399
1236,-4.08433,5.33838,0.56109,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.56109
467,-6.9431,4.64502,85.26532,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,85.26532
882,-3.98628,5.25955,1.6839,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.6839
157,-5.44867,9.50596,354.80953,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,354.80953
237,-4.10672,5.34494,3.69704,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,3.69704
346,-3.98182,5.39369,0.5016,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.5016
382,-6.97252,8.76412,1262.43123,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,0.76742
382,-6.97252,8.76412,1262.43123,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,1261.66381
6,-3.48594,6.72942,3.1623,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,3.1623
788,-5.59628,9.30359,432.20566,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,432.20566
481,-6.58812,5.7884,46.15052,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,46.15052
447,-6.39896,6.38666,122.50823,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,122.50823
588,-6.65719,7.16472,311.94092,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,21.53765
588,-6.65719,7.16472,311.94092,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,290.40327
1121,-6.47807,7.37599,380.57658,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,65.67748
1121,-6.47807,7.37599,380.57658,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,314.89911
72,-3.96196,5.34994,0.6718,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.6718
891,-6.69892,5.39119,397.94715,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,287.54368
891,-6.69892,5.39119,397.94715,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,110.40347
779,-5.32958,10.07516,559.99874,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,559.99874
881,-6.72943,5.82371,150.79484,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,150.79484
759,-5.04626,7.6718,7.39264,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,7.39264
926,-4.04733,5.33012,0.64042,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.64042
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,8.14557
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,457.17121
637,-4.87138,6.33257,469.68607,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,4.36929
700,-7.60791,7.62034,380.90873,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,194.22438
700,-7.60791,7.62034,380.90873,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,186.68435
950,-4.04481,5.32148,0.89702,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.89702
1227,-3.89118,7.36526,343.91266,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,291.65275
1227,-3.89118,7.36526,343.91266,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,52.25991
475,-6.92058,6.09599,199.26423,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,199.26423
324,-2.94529,7.81448,199.82905,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,13.61661
324,-2.94529,7.81448,199.82905,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,186.21245
540,-4.08068,5.27102,51.06984,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,51.06984
688,-3.30666,5.12829,76.45641,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,76.45641
1112,-5.01455,7.67953,4.33656,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,4.33656
232,-4.20486,6.6585,42.3818,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,42.3818
444,-5.13652,8.23287,505.11409,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,505.11409
754,-4.02527,5.35651,0.11161,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.11161
587,-3.88834,6.38769,164.31853,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,164.31853
1060,-3.18092,7.32411,500.29846,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,32.10798
1060,-3.18092,7.32411,500.29846,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,468.19047
899,-3.98538,5.29734,0.19989,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.19989
86,-4.02096,5.39615,4.95267,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,4.95267
1096,-6.19496,8.07038,588.33128,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,410.66153
1096,-6.19496,8.07038,588.33128,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,177.66975
118,-5.39288,7.35259,582.50394,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,380.62249
118,-5.39288,7.35259,582.50394,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,201.88145
45,-3.94427,5.97902,100.01307,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,100.01307
108,-3.17258,5.98135,144.25695,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,144.25695
1212,-6.05799,7.51404,236.98931,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,236.98931
1165,-5.30823,6.13737,84.0655,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,84.0655
1104,-4.80471,5.14961,151.72186,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,55.2048
1104,-4.80471,5.14961,151.72186,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,96.51706
100,-3.6716,6.65153,390.91152,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,51.94893
100,-3.6716,6.65153,390.91152,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,338.96259
65,-4.36274,5.44985,132.6778,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,132.6778
1086,-3.06024,7.22045,170.65642,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,170.65642
599,-5.9375,6.23903,208.83135,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,208.83135
1209,-3.22445,7.67826,276.37609,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,276.37609
611,-5.63055,9.45349,12.33264,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,12.33264
1057,-6.78784,5.76018,117.25877,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,117.25877
833,-7.52369,9.5295,569.82741,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,569.82741
429,-4.99119,7.71833,325.02787,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,325.02787
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,35.38782
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,398.10335
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,132.40608
1196,-3.40165,5.71778,1003.04838,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,437.15114
983,-4.55474,5.66173,182.89938,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,182.79119
983,-4.55474,5.66173,182.89938,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,0.10819
75,-4.06972,5.32628,0.47401,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.47401
38,-4.03065,5.36259,2.25615,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.25615
162,-6.73561,8.83983,1363.53275,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,129.9692
162,-6.73561,8.83983,1363.53275,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,1233.56356
363,-5.57904,6.29031,281.17177,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,2.60141
363,-5.57904,6.29031,281.17177,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,42.2512
363,-5.57904,6.29031,281.17177,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,236.31916
354,-6.59782,8.1949,619.537,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,619.537
960,-4.03156,5.33857,1.02724,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.02724
1127,-4.07344,5.33927,0.50937,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.50937
448,-6.55624,5.01497,100.71134,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,100.71134
181,-6.85641,6.87054,334.88705,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,334.88705
274,-3.9372,5.30673,15.98603,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,15.98603
728,-4.01033,5.43372,0.44804,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.44804
1129,-4.06794,5.3466,0.27505,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.27505
73,-2.90139,5.27266,120.94377,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,120.94377
423,-4.02693,5.43325,1.08557,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.08557
550,-4.00971,5.34732,0.68919,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.68919
1197,-5.21021,6.08045,103.04337,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,103.04337
51,-5.05764,7.68297,6.55172,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,6.55172
1110,-2.98189,7.53876,456.10685,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,456.10685
765,-3.72643,5.22847,71.42388,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,71.42388
2,-3.9136,5.34161,12.88787,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,12.88787
93,-5.55792,7.48553,792.45137,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,2.97746
93,-5.55792,7.48553,792.45137,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,293.31592
93,-5.55792,7.48553,792.45137,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,13.85654
93,-5.55792,7.48553,792.45137,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,481.18456
93,-5.55792,7.48553,792.45137,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,1.1169
260,-4.01595,5.43389,0.37892,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.37892
1065,-8.12547,7.0278,213.68612,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,212.7695
1065,-8.12547,7.0278,213.68612,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,9,Bangolo,Département,Department,,,0.91662
547,-5.23034,6.88415,100.6536,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,100.6536
618,-4.12693,6.69583,112.14282,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,112.14282
31,-3.93205,5.25524,4.40493,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,4.40493
616,-5.02997,7.74399,118.75511,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,118.75511
686,-6.91038,9.61964,1835.32632,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,1658.79953
686,-6.91038,9.61964,1835.32632,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,176.52679
570,-3.96803,5.29617,0.37812,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.37812
967,-6.69807,5.53256,300.12779,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,18.31243
967,-6.69807,5.53256,300.12779,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,281.81535
56,-4.01155,5.45098,16.71898,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,16.71898
1034,-3.99394,5.37558,0.43921,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.43921
40,-4.02307,5.32383,0.16913,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.16913
585,-5.0047,7.68426,51.96306,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,51.96306
892,-4.01703,5.32565,0.19312,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.19312
958,-4.32936,7.8938,855.70796,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,43,Dabakala,Département,Department,,,488.26363
958,-4.32936,7.8938,855.70796,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,367.44434
687,-3.02658,5.39194,158.54635,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,158.54635
1006,-3.99618,5.29805,0.3425,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.3425
647,-3.99165,5.31347,1.14433,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.14433
294,-5.07624,5.70333,252.25832,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,243.98773
294,-5.07624,5.70333,252.25832,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,8.27059
304,-3.96551,5.29153,0.34184,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.34184
169,-6.66898,4.77257,31.47165,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,31.47165
871,-3.95675,5.37888,1.15654,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.15654
676,-4.89376,6.57476,400.4845,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,10.70476
676,-4.89376,6.57476,400.4845,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,295.4599
676,-4.89376,6.57476,400.4845,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,94.31985
307,-4.01714,5.32148,0.06263,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.06263
306,-4.00075,5.3742,0.93852,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.93852
606,-6.66091,6.0228,256.25778,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,256.25778
745,-4.02081,5.33089,0.25894,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.25894
490,-3.97014,5.33081,1.91999,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.91999
817,-4.00341,5.30326,0.28836,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.28836
709,-5.24334,6.82205,22.26905,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,22.26905
941,-3.99217,5.30773,0.4925,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.4925
344,-4.01922,5.32061,0.11774,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.11774
311,-3.96712,5.29944,0.29671,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.29671
117,-3.88878,6.95364,319.10132,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,2.13441
117,-3.88878,6.95364,319.10132,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,254.39129
117,-3.88878,6.95364,319.10132,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,62.57562
710,-4.09868,5.34174,0.6659,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.6659
345,-5.19536,7.75733,298.06565,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,298.06565
104,-4.52186,6.3338,498.90453,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,416.38301
104,-4.52186,6.3338,498.90453,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,82.52152
1206,-6.44064,6.7795,180.63262,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,165.06536
1206,-6.44064,6.7795,180.63262,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,15.56726
270,-5.26186,6.82117,1.96219,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,1.96219
376,-6.64453,4.76105,7.18145,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,7.18145
780,-6.60749,5.78616,35.65706,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,35.65706
298,-4.01092,5.39982,0.87619,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.87619
535,-5.27129,9.60201,101.40027,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,86.71686
535,-5.27129,9.60201,101.40027,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,14.68341
194,-3.19408,6.00951,188.8757,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,93.29542
194,-3.19408,6.00951,188.8757,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,95.58029
1146,-4.00722,5.41814,0.60086,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.60086
716,-4.35091,6.47009,490.60808,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,7.39399
716,-4.35091,6.47009,490.60808,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,483.21409
99,-3.9878,5.3875,0.79769,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.79769
129,-4.17935,5.45614,118.62241,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,118.62241
485,-6.26447,5.65603,464.16285,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,357.57161
485,-6.26447,5.65603,464.16285,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,106.59124
258,-4.024,5.35985,0.22134,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.22134
528,-7.11337,4.74389,401.14788,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,184.34825
528,-7.11337,4.74389,401.14788,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,216.79963
215,-7.46896,4.52897,572.08278,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,572.08278
170,-3.95148,5.24696,0.84246,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.84246
518,-6.06459,5.6873,444.02608,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,168.6395
