CT,lon,lat,O_Area_km2,ID_3,P_Area_km2
1589,-12.46826,12.96314,534.28413,92533,84.11968
1589,-12.46826,12.96314,534.28413,92537,0.03593
1589,-12.46826,12.96314,534.28413,92530,450.12851
608,-16.8093,14.93689,10.92008,92547,10.92008
599,-16.82782,14.9392,7.45168,92547,7.45168
406,-17.33937,14.79227,0.94761,92464,0.94761
759,-16.40782,14.87529,101.67717,92466,16.72527
759,-16.40782,14.87529,101.67717,92467,84.95189
955,-16.03969,15.05175,66.09587,92504,66.09587
142,-17.45305,14.71674,0.18827,92463,0.18827
243,-17.4362,14.66593,0.09285,92463,0.09285
151,-17.45121,14.75445,0.18187,92463,0.18187
422,-17.31587,14.72557,0.87098,92464,0.38574
422,-17.31587,14.72557,0.87098,92465,0.48524
1479,-13.64117,13.79,45.51964,92535,45.51964
379,-17.36231,14.75044,0.31161,92464,0.31161
1429,-13.95399,13.19953,231.23941,92501,162.68647
1429,-13.95399,13.19953,231.23941,92502,68.55295
118,-17.45785,14.74041,0.10308,92463,0.10308
1523,-13.25938,15.55784,97.89669,92516,97.89669
543,-16.943,14.79865,3.39629,92542,3.39629
1277,-14.97509,14.06759,172.51112,92484,172.51112
1028,-15.8891,14.87786,0.91273,92472,0.91273
679,-16.5363,15.07247,106.61494,92545,106.61494
808,-16.25297,12.92882,96.74243,92549,63.11004
808,-16.25297,12.92882,96.74243,92551,33.63239
125,-17.45424,14.70547,0.19681,92463,0.19681
170,-17.44651,14.69421,0.20485,92463,0.20485
449,-17.27651,14.72683,0.52643,92465,0.52643
1570,-12.7067,14.99451,328.81656,92517,328.81656
1459,-13.70968,14.10883,1173.86377,92535,810.10136
1459,-13.70968,14.10883,1173.86377,92528,363.76241
262,-17.43322,14.73483,0.30807,92463,0.30807
294,-17.42075,14.77234,0.36064,92464,0.36064
795,-16.28392,12.57446,0.97865,92554,0.97865
280,-17.42536,14.76017,0.14019,92463,0.00008
280,-17.42536,14.76017,0.14019,92464,0.14011
1449,-13.80337,13.65753,246.84832,92535,30.94305
1449,-13.80337,13.65753,246.84832,92536,196.5646
1449,-13.80337,13.65753,246.84832,92537,19.34066
1335,-14.60817,12.82121,286.68145,92493,286.68145
1505,-13.41214,15.84274,86.73929,92516,86.73929
1371,-14.34026,16.55307,167.67108,92522,10.29543
1371,-14.34026,16.55307,167.67108,92523,157.37565
168,-17.44885,14.71487,0.0934,92463,0.0934
1416,-14.04577,16.32067,84.05376,92522,84.05376
194,-17.44433,14.75305,0.16176,92463,0.16176
299,-17.41672,14.77073,0.26064,92464,0.26064
1354,-14.48772,16.49458,97.61217,92523,97.61217
45,-17.47538,14.73148,0.67553,92463,0.67553
1632,-12.16977,12.57557,77.49893,92531,13.04296
1632,-12.16977,12.57557,77.49893,92530,64.45597
1107,-15.76115,14.35295,183.14818,92480,0.21198
1107,-15.76115,14.35295,183.14818,92481,11.51476
1107,-15.76115,14.35295,183.14818,92483,171.42144
1162,-15.56903,12.50111,67.04847,92497,64.94152
1162,-15.56903,12.50111,67.04847,92498,2.10694
356,-17.37791,14.74129,0.30833,92464,0.30833
1504,-13.46796,13.45149,163.08729,92537,161.60724
1504,-13.46796,13.45149,163.08729,92526,1.48005
596,-16.82482,14.16833,25.97802,92540,25.97802
1166,-15.56389,14.82963,136.05412,92480,68.83854
1166,-15.56389,14.82963,136.05412,92508,67.21558
690,-16.52078,13.67879,124.08009,92479,124.08009
1061,-15.86676,14.84917,0.74817,92472,0.74817
559,-16.92718,14.79088,0.7684,92542,0.7684
1436,-13.84332,16.06377,78.21857,92524,78.21857
1581,-12.61236,15.02997,66.60477,92517,0.31811
1581,-12.61236,15.02997,66.60477,92527,66.28665
715,-16.49095,16.0226,0.60103,92520,0.60103
385,-17.35927,14.75481,0.37112,92464,0.37112
206,-17.4419,14.7084,0.26569,92463,0.26569
1618,-12.23019,14.31633,356.08619,92529,356.08619
1483,-13.64383,12.91337,555.26535,92501,320.57133
1483,-13.64383,12.91337,555.26535,92537,234.69402
139,-17.45233,14.69366,0.17932,92463,0.17932
625,-16.73229,14.11903,67.02514,92540,6.58128
625,-16.73229,14.11903,67.02514,92474,60.44386
1418,-13.99566,16.19968,109.59038,92522,78.70944
1418,-13.99566,16.19968,109.59038,92524,30.88094
1304,-14.8171,14.60198,340.87449,92484,201.91819
1304,-14.8171,14.60198,340.87449,92507,138.9563
362,-17.37478,14.7632,0.38987,92464,0.38987
482,-17.16514,14.64592,11.77212,92465,11.77212
1508,-13.43138,13.80349,342.49736,92537,198.55095
1508,-13.43138,13.80349,342.49736,92526,143.94641
1549,-12.83247,14.66415,1512.53394,92515,321.28225
1549,-12.83247,14.66415,1512.53394,92517,769.05791
1549,-12.83247,14.66415,1512.53394,92527,0.08486
1549,-12.83247,14.66415,1512.53394,92528,422.10892
1401,-14.17957,12.72463,113.34867,92503,113.34867
1176,-15.60357,15.57434,630.73433,92508,99.32029
1176,-15.60357,15.57434,630.73433,92510,308.96593
1176,-15.60357,15.57434,630.73433,92511,222.44811
1595,-12.44558,14.88505,24.26789,92527,24.26789
1258,-15.07457,14.20771,221.19151,92484,107.98666
1258,-15.07457,14.20771,221.19151,92485,113.20484
1557,-12.87135,13.51507,958.31951,92537,464.93583
1557,-12.87135,13.51507,958.31951,92526,493.38369
1643,-12.02465,13.12426,319.32354,92533,319.32354
419,-17.31668,14.7436,0.4248,92464,0.41005
419,-17.31668,14.7436,0.4248,92465,0.01474
213,-17.44074,14.73319,0.21168,92463,0.21168
724,-16.48082,12.72175,148.41886,92550,148.41886
1123,-15.69941,16.45388,23.49784,92519,7.72119
1123,-15.69941,16.45388,23.49784,92521,15.77665
1272,-14.98516,13.98173,267.46264,92484,267.46264
972,-15.99153,12.74856,58.51833,92499,48.80882
972,-15.99153,12.74856,58.51833,92551,9.70951
222,-17.43901,14.7581,0.1641,92463,0.1641
1205,-15.41362,15.08234,586.91709,92507,266.84429
1205,-15.41362,15.08234,586.91709,92508,320.0728
752,-16.42835,14.34995,63.70364,92475,8.84931
752,-16.42835,14.34995,63.70364,92476,54.85433
227,-17.43759,14.66963,0.08995,92463,0.08995
1146,-15.57408,14.73113,189.04171,92480,189.04171
1340,-14.59245,12.69802,103.99777,92493,103.99777
1070,-15.86793,14.54128,153.29222,92480,46.19823
1070,-15.86793,14.54128,153.29222,92482,10.10367
1070,-15.86793,14.54128,153.29222,92471,96.99033
1174,-15.51721,13.23949,231.89194,92496,231.89194
261,-17.43081,14.66635,0.11924,92463,0.11924
131,-17.45284,14.70048,0.33911,92463,0.33911
1144,-15.60012,14.45694,112.95039,92480,0.47261
1144,-15.60012,14.45694,112.95039,92483,2.94456
1144,-15.60012,14.45694,112.95039,92485,109.53322
363,-17.37266,14.78224,0.2422,92464,0.2422
1081,-15.81696,13.93631,107.12818,92489,99.66541
1081,-15.81696,13.93631,107.12818,92491,7.46278
968,-16.01121,15.13623,147.30833,92504,147.30833
1219,-15.37255,15.92686,744.99584,92519,150.50445
1219,-15.37255,15.92686,744.99584,92525,186.3781
1219,-15.37255,15.92686,744.99584,92510,408.11329
1370,-14.32363,12.99955,186.90225,92502,3.74927
1370,-14.32363,12.99955,186.90225,92493,157.19139
1370,-14.32363,12.99955,186.90225,92495,25.96159
914,-16.13428,16.55376,125.21258,92521,125.21258
516,-17.00049,14.44026,1.6436,92539,1.6436
1494,-13.54994,15.9188,72.45042,92516,14.91705
1494,-13.54994,15.9188,72.45042,92518,57.53337
746,-16.41459,15.67483,285.86121,92514,214.14037
746,-16.41459,15.67483,285.86121,92505,71.72085
248,-17.43654,14.72334,0.46391,92463,0.46391
863,-16.21704,14.66577,4.50462,92470,4.50462
4,-17.5164,14.74673,0.51415,92463,0.51415
1154,-15.55472,15.18222,335.77037,92508,335.77037
20,-17.4914,14.75666,0.364,92463,0.364
64,-17.46765,14.70961,0.18426,92463,0.18426
860,-16.23153,15.62848,1.12769,92513,1.12769
101,-17.45908,14.6968,0.27941,92463,0.27941
1466,-13.68468,13.78902,23.71231,92535,23.71231
1190,-15.5005,13.07411,155.68909,92496,155.68909
1664,-11.44947,13.06243,109.27501,92533,109.27501
1407,-14.1218,13.12435,66.79995,92502,66.79995
31,-17.47905,14.76223,1.03083,92463,1.03083
1106,-15.74706,13.31357,105.89285,92496,105.89285
585,-16.86405,14.95791,68.5142,92544,21.11118
585,-16.86405,14.95791,68.5142,92547,47.40301
1446,-13.74747,13.82916,226.79184,92535,226.79184
792,-16.31195,14.71261,48.97946,92468,34.55034
792,-16.31195,14.71261,48.97946,92469,9.28813
792,-16.31195,14.71261,48.97946,92470,5.14098
1531,-13.1214,14.11096,717.4699,92526,150.69725
1531,-13.1214,14.11096,717.4699,92528,566.77264
195,-17.44414,14.72793,0.26807,92463,0.26807
1006,-15.90381,14.88406,2.65435,92472,2.65435
320,-17.39588,14.75473,0.27416,92464,0.27416
1383,-14.28336,16.57255,61.09229,92522,16.56709
1383,-14.28336,16.57255,61.09229,92523,44.52519
1548,-12.91916,14.03074,455.86703,92526,342.44574
1548,-12.91916,14.03074,455.86703,92528,113.42129
796,-16.30284,12.86483,69.2807,92549,28.26364
796,-16.30284,12.86483,69.2807,92550,15.85592
796,-16.30284,12.86483,69.2807,92551,25.16114
215,-17.43999,14.75348,0.08816,92463,0.08816
1214,-15.37568,12.90251,220.65495,92498,207.13587
1214,-15.37568,12.90251,220.65495,92500,3.36249
1214,-15.37568,12.90251,220.65495,92496,10.15658
1309,-14.83591,15.78037,761.81651,92509,493.27744
1309,-14.83591,15.78037,761.81651,92510,268.53906
1186,-15.50489,13.68395,177.28178,92490,177.28178
1273,-14.96939,16.63828,55.04672,92523,55.04672
113,-17.45832,14.69081,0.2412,92463,0.2412
1607,-12.34426,14.418,217.64481,92528,11.34399
1607,-12.34426,14.418,217.64481,92529,206.30082
1484,-13.58786,15.94407,105.26017,92518,105.26017
346,-17.38295,14.7436,0.59704,92464,0.59704
378,-17.3639,14.76533,0.43363,92464,0.43363
1487,-13.56754,15.90172,104.4114,92516,6.50226
1487,-13.56754,15.90172,104.4114,92518,97.90915
1049,-15.87624,14.86026,0.16639,92472,0.16639
1625,-12.21054,12.82246,463.21162,92533,180.85685
1625,-12.21054,12.82246,463.21162,92530,282.35476
1525,-13.2552,15.68102,59.99554,92516,59.99554
699,-16.49741,15.88433,144.83799,92514,40.65898
699,-16.49741,15.88433,144.83799,92520,104.17901
579,-16.89477,15.11922,41.89832,92544,41.89832
582,-16.87092,14.69088,69.31798,92541,69.31798
253,-17.43269,14.66764,0.11281,92463,0.11281
1149,-15.6112,13.59407,80.99303,92490,80.99303
161,-17.4504,14.6903,0.20216,92463,0.20216
1601,-12.41235,14.8335,62.74497,92527,62.74497
928,-16.07362,14.14766,0.80208,92487,0.80208
267,-17.43003,14.67034,0.10428,92463,0.10428
839,-16.26276,15.39428,96.64627,92506,96.09611
839,-16.26276,15.39428,96.64627,92513,0.55016
224,-17.43907,14.70414,0.47163,92463,0.47163
1438,-13.82602,16.03136,160.23025,92518,107.72796
1438,-13.82602,16.03136,160.23025,92524,52.50229
268,-17.42904,14.70616,0.40812,92463,0.40812
1442,-13.79391,13.32812,110.31969,92501,105.3499
1442,-13.79391,13.32812,110.31969,92537,4.96979
1320,-14.7553,12.71043,132.69085,92493,132.69085
1560,-12.92393,14.35116,1371.31428,92528,1371.31428
747,-16.44992,15.0733,166.77216,92466,4.50208
747,-16.44992,15.0733,166.77216,92545,125.2983
747,-16.44992,15.0733,166.77216,92546,36.97178
1507,-13.42507,13.94399,518.87935,92526,119.20985
1507,-13.42507,13.94399,518.87935,92528,399.66949
122,-17.45597,14.71837,0.16875,92463,0.16875
460,-17.26196,14.73373,3.20241,92465,3.20241
335,-17.38948,14.76189,0.23038,92464,0.23038
497,-17.10016,14.62117,27.3082,92539,27.3082
1305,-14.86647,12.76011,86.18413,92493,39.24772
1305,-14.86647,12.76011,86.18413,92494,46.93641
793,-16.28628,12.5681,1.07971,92554,1.07971
189,-17.44471,14.73884,0.24155,92463,0.24155
1228,-15.26293,14.68817,220.83497,92485,32.14244
1228,-15.26293,14.68817,220.83497,92507,188.69253
768,-16.3664,12.51438,92.02995,92550,10.54025
768,-16.3664,12.51438,92.02995,92555,81.4897
862,-16.23723,15.64383,38.1235,92514,1.75312
862,-16.23723,15.64383,38.1235,92513,36.37038
726,-16.47401,14.11978,105.90852,92474,95.31601
726,-16.47401,14.11978,105.90852,92477,10.58187
726,-16.47401,14.11978,105.90852,92478,0.01065
181,-17.44582,14.72567,0.11227,92463,0.11227
804,-16.27687,12.56533,0.96661,92554,0.96661
739,-16.41759,15.3935,69.19872,92505,15.50603
739,-16.41759,15.3935,69.19872,92506,53.69269
760,-16.39762,15.92192,146.65782,92520,146.65782
490,-17.12025,14.74167,17.40227,92465,1.98063
490,-17.12025,14.74167,17.40227,92542,15.42165
836,-16.26948,13.7213,92.98308,92479,92.98308
704,-16.46981,14.07653,80.83967,92474,7.46453
704,-16.46981,14.07653,80.83967,92477,54.8385
704,-16.46981,14.07653,80.83967,92478,18.53663
533,-16.97266,14.78497,30.83586,92542,30.83586
1559,-12.85835,12.58394,248.32481,92532,248.32481
581,-16.91135,15.06064,91.95425,92544,91.95425
444,-17.27976,14.73341,0.80532,92465,0.80532
1281,-14.93685,12.86618,58.34736,92494,58.34736
28,-17.48083,14.72446,0.30686,92463,0.30686
1042,-15.88434,14.89303,6.27956,92472,6.27956
278,-17.42786,14.73096,0.41661,92463,0.41661
257,-17.43232,14.67037,0.07606,92463,0.07606
941,-16.07554,15.12889,102.39164,92504,102.39164
347,-17.38151,14.75033,0.51041,92464,0.51041
1439,-13.82478,13.94171,386.89348,92535,386.89348
1017,-15.90123,14.82193,1.86882,92472,1.86882
1378,-14.32556,14.15905,479.05602,92534,479.05602
140,-17.45344,14.68346,0.19478,92463,0.19478
773,-16.35944,16.08427,94.26611,92520,70.49942
773,-16.35944,16.08427,94.26611,92521,23.76669
236,-17.43726,14.76612,0.55523,92463,0.50569
236,-17.43726,14.76612,0.55523,92464,0.04954
50,-17.47195,14.75373,0.29188,92463,0.29188
1379,-14.28408,13.4937,118.38195,92536,118.38195
920,-16.08742,14.14319,1.91391,92487,1.91391
531,-16.9601,14.40315,1.95766,92539,1.95766
657,-16.66202,14.60016,64.70504,92538,64.70504
1200,-15.4164,12.88323,93.83135,92498,93.83135
1071,-15.86572,15.02932,138.43247,92504,60.28844
1071,-15.86572,15.02932,138.43247,92472,44.41759
1071,-15.86572,15.02932,138.43247,92508,33.72644
1065,-15.86144,14.85105,1.06574,92472,1.06574
1635,-12.09698,13.16199,315.32158,92533,315.32158
1209,-15.40244,16.496,213.26012,92519,130.67003
1209,-15.40244,16.496,213.26012,92525,82.59009
680,-16.55785,14.48057,72.30251,92538,11.38658
680,-16.55785,14.48057,72.30251,92540,26.79849
680,-16.55785,14.48057,72.30251,92476,34.11743
293,-17.42034,14.75964,0.58231,92464,0.58231
1612,-12.34758,13.9981,1077.48859,92526,451.26007
1612,-12.34758,13.9981,1077.48859,92529,626.22852
1282,-14.94055,12.89155,1.01623,92494,1.01623
1103,-15.73651,14.5202,195.90036,92480,150.0553
1103,-15.73651,14.5202,195.90036,92483,45.84506
91,-17.46226,14.6987,0.19081,92463,0.19081
1220,-15.32143,16.54762,129.47713,92519,21.97062
1220,-15.32143,16.54762,129.47713,92525,107.50651
105,-17.45915,14.70163,0.32402,92463,0.32402
52,-17.47013,14.7013,0.28822,92463,0.28822
1324,-14.72999,16.35079,359.11251,92523,359.11251
1148,-15.63583,13.0812,124.19025,92496,124.19025
1137,-15.6359,14.75372,134.34072,92480,134.34072
1457,-13.70678,16.09585,92.67304,92518,64.08061
1457,-13.70678,16.09585,92.67304,92524,28.59243
980,-15.9956,14.77639,66.17643,92472,66.17643
1218,-15.32751,14.72426,84.25957,92485,10.79782
1218,-15.32751,14.72426,84.25957,92507,73.46175
1102,-15.76192,13.9531,101.0465,92483,22.26141
1102,-15.76192,13.9531,101.0465,92489,78.78509
825,-16.26511,15.48486,109.25553,92505,0.37531
825,-16.26511,15.48486,109.25553,92506,15.00169
825,-16.26511,15.48486,109.25553,92513,93.87853
819,-16.25773,14.26724,138.27053,92487,116.54905
819,-16.25773,14.26724,138.27053,92473,21.72149
36,-17.47484,14.70702,0.23435,92463,0.23435
1289,-14.91563,14.31833,342.15493,92484,335.9954
1289,-14.91563,14.31833,342.15493,92485,6.15953
317,-17.39916,14.75335,0.45627,92464,0.45627
238,-17.43595,14.76143,0.25245,92463,0.25245
1645,-11.87899,12.46984,467.6673,92531,467.6673
835,-16.25064,16.15719,167.44954,92521,167.44954
1472,-13.67142,13.77148,0.421,92535,0.421
421,-17.31413,14.79048,7.32566,92464,0.27813
421,-17.31413,14.79048,7.32566,92465,7.04753
1292,-14.88326,13.89938,256.41431,92484,256.41431
1120,-15.67204,14.61017,211.261,92480,211.261
1078,-15.8601,14.29251,105.06902,92481,102.88175
1078,-15.8601,14.29251,105.06902,92483,2.18727
1199,-15.44465,12.82256,101.15942,92498,47.36591
1199,-15.44465,12.82256,101.15942,92500,53.79351
1321,-14.70537,13.93821,177.28546,92534,0.72541
1321,-14.70537,13.93821,177.28546,92484,176.56006
687,-16.53385,14.3394,99.50911,92474,0.01689
687,-16.53385,14.3394,99.50911,92476,99.49222
834,-16.23091,15.02216,120.03223,92469,7.59714
834,-16.23091,15.02216,120.03223,92504,3.98549
834,-16.23091,15.02216,120.03223,92546,108.44961
1648,-11.89199,13.11567,501.06718,92533,501.06718
1512,-13.37819,15.64557,62.92243,92516,62.92243
855,-16.23103,14.64858,0.89861,92470,0.89861
1616,-12.2772,14.76785,36.46465,92527,36.46465
35,-17.4748,14.7603,0.26981,92463,0.26981
797,-16.28528,12.55983,3.35404,92554,3.35404
1051,-15.87717,14.84071,2.59317,92472,2.59317
1404,-14.1645,12.81007,136.99807,92502,29.03713
1404,-14.1645,12.81007,136.99807,92503,57.40408
1404,-14.1645,12.81007,136.99807,92493,50.55686
1402,-14.15334,16.22591,197.2583,92522,197.2583
1038,-15.86374,14.91023,60.21264,92472,60.21264
1384,-14.21957,15.59929,1158.66003,92516,900.52516
1384,-14.21957,15.59929,1158.66003,92518,30.33349
1384,-14.21957,15.59929,1158.66003,92524,156.845
1384,-14.21957,15.59929,1158.66003,92509,70.95639
902,-16.12444,13.7151,70.06442,92492,59.28306
902,-16.12444,13.7151,70.06442,92479,10.78137
642,-16.65946,12.50283,132.86191,92548,7.09405
642,-16.65946,12.50283,132.86191,92552,52.68626
642,-16.65946,12.50283,132.86191,92553,73.08159
256,-17.43227,14.71349,0.45042,92463,0.45042
900,-16.12663,12.55679,108.45958,92551,0.82262
900,-16.12663,12.55679,108.45958,92554,107.63697
